insee,nom,code_arr,code_cant,code_dept,code_reg,code_regn
58131,Guérigny,583,5808,58,26,27
58132,Guipy,582,5804,58,26,27
58133,Héry,582,5804,58,26,27
58134,Imphy,583,5809,58,26,27
58135,Isenay,581,5810,58,26,27
58136,Jailly,583,5808,58,26,27
58137,Lamenay-sur-Loire,583,5806,58,26,27
58138,Langeron,583,5816,58,26,27
58139,Lanty,581,5810,58,26,27
58140,Larochemillay,581,5810,58,26,27
58141,Lavault-de-Frétoy,581,5802,58,26,27
58142,Limanton,581,5802,58,26,27
58143,Limon,583,5808,58,26,27
58144,Livry,583,5816,58,26,27
58145,Lormes,582,5804,58,26,27
58146,Lucenay-lès-Aix,583,5806,58,26,27
58147,Lurcy-le-Bourg,584,5801,58,26,27
58148,Luthenay-Uxeloup,583,5816,58,26,27
58149,Luzy,581,5810,58,26,27
58150,Lys,582,5803,58,26,27
58151,La Machine,583,5809,58,26,27
58152,Magny-Cours,583,5812,58,26,27
58153,Magny-Lormes,582,5804,58,26,27
58154,La Maison-Dieu,582,5803,58,26,27
58155,La Marche,584,5801,58,26,27
58156,Marcy,582,5803,58,26,27
58157,Marigny-l'Église,582,5804,58,26,27
58158,Mars-sur-Allier,583,5816,58,26,27
58159,Marigny-sur-Yonne,582,5804,58,26,27
58160,Marzy,583,5807,58,26,27
58161,Maux,581,5810,58,26,27
58162,Menestreau,584,5815,58,26,27
58163,Menou,582,5803,58,26,27
58164,Mesves-sur-Loire,584,5815,58,26,27
58165,Metz-le-Comte,582,5803,58,26,27
58166,Mhère,582,5804,58,26,27
58167,Michaugues,582,5804,58,26,27
58168,Millay,581,5810,58,26,27
58169,Moissy-Moulinot,582,5803,58,26,27
58170,Monceaux-le-Comte,582,5803,58,26,27
58171,Montapas,583,5802,58,26,27
58172,Montambert,581,5810,58,26,27
58173,Montaron,581,5810,58,26,27
58174,Montenoison,584,5801,58,26,27
58175,Mont-et-Marré,581,5802,58,26,27
58176,Montigny-aux-Amognes,583,5808,58,26,27
58177,Montigny-en-Morvan,581,5802,58,26,27
58178,Montigny-sur-Canne,581,5810,58,26,27
58179,Montreuillon,581,5802,58,26,27
58180,Montsauche-les-Settons,581,5802,58,26,27
58181,Moraches,582,5804,58,26,27
58182,Moulins-Engilbert,581,5810,58,26,27
58183,Mouron-sur-Yonne,582,5804,58,26,27
58184,Moussy,584,5801,58,26,27
58185,Moux-en-Morvan,581,5802,58,26,27
58186,Murlin,584,5801,58,26,27
58187,Myennes,584,5805,58,26,27
58188,Nannay,584,5801,58,26,27
58189,Narcy,584,5801,58,26,27
58190,Neuffontaines,582,5803,58,26,27
58191,Neuilly,582,5804,58,26,27
58192,Neuville-lès-Decize,583,5816,58,26,27
58193,Neuvy-sur-Loire,584,5815,58,26,27
58194,Nevers,583,5899,58,26,27
58195,La Nocle-Maulaix,581,5810,58,26,27
58196,Nolay,583,5808,58,26,27
58197,Nuars,582,5803,58,26,27
58198,Oisy,582,5803,58,26,27
58199,Onlay,581,5802,58,26,27
58200,Ouagne,582,5803,58,26,27
58201,Oudan,582,5803,58,26,27
58202,Ougny,581,5802,58,26,27
58203,Oulon,584,5801,58,26,27
58204,Ourouër,583,5808,58,26,27
58205,Ouroux-en-Morvan,581,5802,58,26,27
58206,Parigny-la-Rose,582,5803,58,26,27
58207,Parigny-les-Vaux,583,5817,58,26,27
58208,Pazy,582,5804,58,26,27
58209,Perroy,584,5815,58,26,27
58210,Planchez,581,5802,58,26,27
58211,Poil,581,5810,58,26,27
58212,Poiseux,583,5808,58,26,27
58213,Pougny,584,5805,58,26,27
58214,Pougues-les-Eaux,583,5817,58,26,27
58215,Pouilly-sur-Loire,584,5815,58,26,27
58216,Pouques-Lormes,582,5804,58,26,27
58217,Pousseaux,582,5803,58,26,27
58218,Prémery,584,5801,58,26,27
58219,Préporché,581,5810,58,26,27
58220,Raveau,584,5801,58,26,27
58221,Rémilly,581,5810,58,26,27
58222,Rix,582,5803,58,26,27
58223,Rouy,583,5808,58,26,27
58224,Ruages,582,5803,58,26,27
58225,Saincaize-Meauce,583,5813,58,26,27
58226,Saint-Agnan,581,5802,58,26,27
58227,Saint-Amand-en-Puisaye,584,5815,58,26,27
58228,Saint-Andelain,584,5815,58,26,27
58229,Saint-André-en-Morvan,582,5804,58,26,27
58230,Saint-Aubin-des-Chaumes,582,5803,58,26,27
58231,Saint-Aubin-les-Forges,584,5801,58,26,27
58232,Saint-Benin-d'Azy,583,5808,58,26,27
58233,Saint-Benin-des-Bois,583,5808,58,26,27
58234,Saint-Bonnot,584,5801,58,26,27
58235,Saint-Brisson,581,5802,58,26,27
58236,Sainte-Colombe-des-Bois,584,5815,58,26,27
58237,Saint-Didier,582,5803,58,26,27
58238,Saint-Éloi,583,5812,58,26,27
58239,Saint-Firmin,583,5808,58,26,27
58240,Saint-Franchy,583,5808,58,26,27
58241,Saint-Germain-Chassenay,583,5806,58,26,27
58242,Saint-Germain-des-Bois,582,5803,58,26,27
58243,Saint-Gratien-Savigny,581,5810,58,26,27
58244,Saint-Hilaire-en-Morvan,581,5802,58,26,27
58245,Saint-Hilaire-Fontaine,581,5810,58,26,27
58246,Saint-Honoré-les-Bains,581,5810,58,26,27
58247,Saint-Jean-aux-Amognes,583,5808,58,26,27
58248,Saint-Laurent-l'Abbaye,584,5815,58,26,27
58249,Saint-Léger-de-Fougeret,581,5802,58,26,27
58250,Saint-Léger-des-Vignes,583,5806,58,26,27
58251,Saint-Loup,584,5805,58,26,27
58252,Saint-Malo-en-Donziois,584,5815,58,26,27
58253,Sainte-Marie,583,5808,58,26,27
58254,Saint-Martin-d'Heuille,583,5808,58,26,27
58255,Saint-Martin-du-Puy,582,5804,58,26,27
58256,Saint-Martin-sur-Nohain,584,5815,58,26,27
58257,Saint-Maurice,583,5808,58,26,27
58258,Saint-Ouen-sur-Loire,583,5809,58,26,27
58259,Saint-Parize-en-Viry,583,5816,58,26,27
58260,Saint-Parize-le-Châtel,583,5816,58,26,27
58261,Saint-Père,584,5805,58,26,27
58262,Saint-Péreuse,581,5802,58,26,27
58263,Saint-Pierre-du-Mont,582,5803,58,26,27
58264,Saint-Pierre-le-Moûtier,583,5816,58,26,27
58265,Saint-Quentin-sur-Nohain,584,5815,58,26,27
58266,Saint-Révérien,582,5804,58,26,27
58267,Saint-Saulge,583,5808,58,26,27
58268,Saint-Seine,581,5810,58,26,27
58269,Saint-Sulpice,583,5808,58,26,27
58270,Saint-Vérain,584,5815,58,26,27
58271,Saizy,582,5803,58,26,27
58272,Sardy-lès-Épiry,582,5804,58,26,27
58273,Sauvigny-les-Bois,583,5809,58,26,27
58274,Savigny-Poil-Fol,581,5810,58,26,27
58275,Saxi-Bourdon,583,5808,58,26,27
58276,Sémelay,581,5810,58,26,27
58277,Sermages,581,5810,58,26,27
58278,Sermoise-sur-Loire,583,5812,58,26,27
58279,Sichamps,584,5801,58,26,27
58280,Sougy-sur-Loire,583,5809,58,26,27
58281,Suilly-la-Tour,584,5815,58,26,27
58282,Surgy,582,5803,58,26,27
58283,Taconnay,582,5804,58,26,27
58284,Talon,582,5803,58,26,27
58285,Tamnay-en-Bazois,581,5802,58,26,27
58286,Tannay,582,5803,58,26,27
58287,Tazilly,581,5810,58,26,27
58288,Teigny,582,5803,58,26,27
58289,Ternant,581,5810,58,26,27
58290,Thaix,581,5810,58,26,27
58291,Thianges,583,5809,58,26,27
58292,Tintury,581,5802,58,26,27
58293,Toury-Lurcy,583,5816,58,26,27
58294,Toury-sur-Jour,583,5816,58,26,27
58295,Tracy-sur-Loire,584,5815,58,26,27
58296,Tresnay,583,5816,58,26,27
58297,Trois-Vèvres,583,5809,58,26,27
58298,Tronsanges,584,5801,58,26,27
58299,Trucy-l'Orgueilleux,582,5803,58,26,27
58300,Urzy,583,5808,58,26,27
58301,Vandenesse,581,5810,58,26,27
58302,Varennes-lès-Narcy,584,5801,58,26,27
58303,Varennes-Vauzelles,583,5817,58,26,27
58304,Varzy,582,5803,58,26,27
58305,Vauclaix,582,5804,58,26,27
58306,Verneuil,583,5806,58,26,27
58307,Vielmanay,584,5815,58,26,27
58308,Vignol,582,5803,58,26,27
58309,Villapourçon,581,5810,58,26,27
58310,Villiers-le-Sec,582,5803,58,26,27
58311,Ville-Langy,583,5808,58,26,27
58312,Villiers-sur-Yonne,582,5803,58,26,27
58313,Vitry-Laché,582,5804,58,26,27
59001,Abancourt,592,5909,59,31,32
59002,Abscon,596,5914,59,31,32
59003,Aibes,591,5919,59,31,32
59004,Aix,593,5931,59,31,32
59005,Allennes-les-Marais,595,5902,59,31,32
59006,Amfroipret,591,5905,59,31,32
59007,Anhiers,593,5931,59,31,32
59008,Aniche,593,5901,59,31,32
59009,Villeneuve-d'Ascq,595,5940,59,31,32
59010,Anneux,592,5909,59,31,32
59011,Annoeullin,595,5902,59,31,32
59012,Anor,591,5919,59,31,32
59013,Anstaing,595,5936,59,31,32
59014,Anzin,596,5903,59,31,32
59015,Arleux,593,5901,59,31,32
59016,Armbouts-Cappel,594,5912,59,31,32
59017,Armentières,595,5904,59,31,32
59018,Arnèke,594,5941,59,31,32
59019,Artres,596,5906,59,31,32
59021,Assevent,591,5930,59,31,32
59022,Attiches,595,5936,59,31,32
59023,Aubencheul-au-Bac,592,5909,59,31,32
59024,Auberchicourt,593,5901,59,31,32
59025,Aubers,595,5902,59,31,32
59026,Aubigny-au-Bac,593,5901,59,31,32
59027,Aubry-du-Hainaut,596,5906,59,31,32
59028,Auby,593,5931,59,31,32
59029,Auchy-lez-Orchies,593,5931,59,31,32
59031,Audignies,591,5905,59,31,32
59032,Aulnoy-lez-Valenciennes,596,5906,59,31,32
59033,Aulnoye-Aymeries,591,5905,59,31,32
59034,Avelin,595,5936,59,31,32
59035,Avesnelles,591,5919,59,31,32
59036,Avesnes-sur-Helpe,591,5907,59,31,32
59037,Avesnes-les-Aubert,592,5911,59,31,32
59038,Avesnes-le-Sec,596,5914,59,31,32
59039,Awoingt,592,5910,59,31,32
59041,Bachant,591,5905,59,31,32
59042,Bachy,595,5936,59,31,32
59043,Bailleul,594,5908,59,31,32
59044,Baisieux,595,5936,59,31,32
59045,Baives,591,5919,59,31,32
59046,Bambecque,594,5941,59,31,32
59047,Banteux,592,5910,59,31,32
59048,Bantigny,592,5909,59,31,32
59049,Bantouzelle,592,5910,59,31,32
59050,Bas-Lieu,591,5919,59,31,32
59051,La Bassée,595,5902,59,31,32
59052,Bauvin,595,5902,59,31,32
59053,Bavay,591,5905,59,31,32
59054,Bavinchove,594,5941,59,31,32
59055,Bazuel,592,5910,59,31,32
59056,Beaucamps-Ligny,595,5928,59,31,32
59057,Beaudignies,591,5907,59,31,32
59058,Beaufort,591,5907,59,31,32
59059,Beaumont-en-Cambrésis,592,5910,59,31,32
59060,Beaurain,592,5911,59,31,32
59061,Beaurepaire-sur-Sambre,591,5907,59,31,32
59062,Beaurieux,591,5919,59,31,32
59063,Beauvois-en-Cambrésis,592,5911,59,31,32
59064,Bellaing,596,5906,59,31,32
59065,Bellignies,591,5905,59,31,32
59066,Bérelles,591,5919,59,31,32
59067,Bergues,594,5912,59,31,32
59068,Berlaimont,591,5905,59,31,32
59069,Bermerain,592,5911,59,31,32
59070,Bermeries,591,5905,59,31,32
59071,Bersée,595,5936,59,31,32
59072,Bersillies,591,5930,59,31,32
59073,Berthen,594,5908,59,31,32
59074,Bertry,592,5910,59,31,32
59075,Béthencourt,592,5911,59,31,32
59076,Bettignies,591,5930,59,31,32
59077,Bettrechies,591,5905,59,31,32
59078,Beugnies,591,5919,59,31,32
59079,Beuvrages,596,5903,59,31,32
59080,Beuvry-la-Forêt,593,5931,59,31,32
59081,Bévillers,592,5911,59,31,32
59082,Bierne,594,5912,59,31,32
59083,Bissezeele,594,5941,59,31,32
59084,Blaringhem,594,5921,59,31,32
59085,Blécourt,592,5909,59,31,32
59086,Boeschepe,594,5908,59,31,32
59087,Boëseghem,594,5921,59,31,32
59088,Bois-Grenier,595,5904,59,31,32
59089,Bollezeele,594,5941,59,31,32
59090,Bondues,595,5924,59,31,32
59091,Borre,594,5908,59,31,32
59092,Bouchain,596,5914,59,31,32
59093,Boulogne-sur-Helpe,591,5907,59,31,32
59094,Bourbourg,594,5920,59,31,32
59096,Bourghelles,595,5936,59,31,32
59097,Boursies,592,5909,59,31,32
59098,Bousbecque,595,5922,59,31,32
59099,Bousies,591,5907,59,31,32
59100,Bousignies,596,5934,59,31,32
59101,Bousignies-sur-Roc,591,5919,59,31,32
59102,Boussières-en-Cambrésis,592,5911,59,31,32
59103,Boussières-sur-Sambre,591,5905,59,31,32
59104,Boussois,591,5930,59,31,32
59105,Bouvignies,593,5931,59,31,32
59106,Bouvines,595,5936,59,31,32
59107,Bray-Dunes,594,5917,59,31,32
59108,Briastre,592,5910,59,31,32
59109,Brillon,596,5934,59,31,32
59110,Brouckerque,594,5920,59,31,32
59111,Broxeele,594,5941,59,31,32
59112,Bruay-sur-l'Escaut,596,5903,59,31,32
59113,Bruille-lez-Marchiennes,593,5935,59,31,32
59114,Bruille-Saint-Amand,596,5934,59,31,32
59115,Brunémont,593,5901,59,31,32
59116,Bry,591,5905,59,31,32
59117,Bugnicourt,593,5901,59,31,32
59118,Busigny,592,5910,59,31,32
59119,Buysscheure,594,5941,59,31,32
59120,Caëstre,594,5908,59,31,32
59121,Cagnoncles,592,5911,59,31,32
59122,Cambrai,592,5909,59,31,32
59123,Camphin-en-Carembault,595,5902,59,31,32
59124,Camphin-en-Pévèle,595,5936,59,31,32
59125,Cantaing-sur-Escaut,592,5910,59,31,32
59126,Cantin,593,5901,59,31,32
59127,Capelle,592,5911,59,31,32
59128,Capinghem,595,5904,59,31,32
59129,Cappelle-en-Pévèle,595,5936,59,31,32
59130,Cappelle-Brouck,594,5920,59,31,32
59131,Cappelle-la-Grande,594,5912,59,31,32
59132,Carnières,592,5911,59,31,32
59133,Carnin,595,5902,59,31,32
59134,Cartignies,591,5907,59,31,32
59135,Cassel,594,5908,59,31,32
59136,Le Cateau-Cambrésis,592,5910,59,31,32
59137,Catillon-sur-Sambre,592,5910,59,31,32
59138,Cattenières,592,5910,59,31,32
59139,Caudry,592,5911,59,31,32
59140,Caullery,592,5910,59,31,32
59141,Cauroir,592,5911,59,31,32
59142,Cerfontaine,591,5919,59,31,32
59143,La Chapelle-d'Armentières,595,5904,59,31,32
59144,Château-l'Abbaye,596,5934,59,31,32
59145,Chemy,595,5918,59,31,32
59146,Chéreng,595,5936,59,31,32
59147,Choisies,591,5919,59,31,32
59148,Clairfayts,591,5919,59,31,32
59149,Clary,592,5910,59,31,32
59150,Cobrieux,595,5936,59,31,32
59151,Colleret,591,5919,59,31,32
59152,Comines,595,5922,59,31,32
59153,Condé-sur-l'Escaut,596,5929,59,31,32
59154,Coudekerque-Village,594,5912,59,31,32
59155,Coudekerque-Branche,594,5912,59,31,32
59156,Courchelettes,593,5915,59,31,32
59157,Cousolre,591,5919,59,31,32
59158,Coutiches,593,5931,59,31,32
59159,Craywick,594,5920,59,31,32
59160,Crespin,596,5929,59,31,32
59161,Crèvecoeur-sur-l'Escaut,592,5910,59,31,32
59162,Crochte,594,5941,59,31,32
59163,Croix,595,5913,59,31,32
59164,Croix-Caluyau,591,5907,59,31,32
59165,Cuincy,593,5915,59,31,32
59166,Curgies,596,5929,59,31,32
59167,Cuvillers,592,5909,59,31,32
59168,Cysoing,595,5936,59,31,32
59169,Damousies,591,5919,59,31,32
59170,Dechy,593,5901,59,31,32
59171,Dehéries,592,5910,59,31,32
59172,Denain,596,5914,59,31,32
59173,Deûlémont,595,5904,59,31,32
59174,Dimechaux,591,5919,59,31,32
59175,Dimont,591,5919,59,31,32
59176,Doignies,592,5909,59,31,32
59177,Dompierre-sur-Helpe,591,5907,59,31,32
59178,Douai,593,5915,59,31,32
59179,Douchy-les-Mines,596,5914,59,31,32
59180,Le Doulieu,594,5908,59,31,32
59181,Dourlers,591,5907,59,31,32
59182,Drincham,594,5920,59,31,32
59183,Dunkerque,594,5996,59,31,32
59184,Ebblinghem,594,5921,59,31,32
59185,Écaillon,593,5901,59,31,32
59186,Eccles,591,5919,59,31,32
59187,Éclaibes,591,5907,59,31,32
59188,Écuélin,591,5905,59,31,32
59189,Eecke,594,5908,59,31,32
59190,Élesmes,591,5930,59,31,32
59191,Élincourt,592,5910,59,31,32
59192,Émerchicourt,596,5914,59,31,32
59193,Emmerin,595,5918,59,31,32
59194,Englefontaine,591,5907,59,31,32
59195,Englos,595,5928,59,31,32
59196,Ennetières-en-Weppes,595,5928,59,31,32
59197,Ennevelin,595,5936,59,31,32
59198,Eppe-Sauvage,591,5919,59,31,32
59199,Erchin,593,5901,59,31,32
59200,Eringhem,594,5941,59,31,32
59201,Erquinghem-le-Sec,595,5928,59,31,32
59202,Erquinghem-Lys,595,5904,59,31,32
59203,Erre,593,5935,59,31,32
59204,Escarmain,592,5911,59,31,32
59205,Escaudain,596,5914,59,31,32
59206,Escaudoeuvres,592,5909,59,31,32
59207,Escautpont,596,5903,59,31,32
59208,Escobecques,595,5928,59,31,32
59209,Esnes,592,5910,59,31,32
59210,Esquelbecq,594,5941,59,31,32
59211,Esquerchin,593,5915,59,31,32
59212,Estaires,594,5921,59,31,32
59213,Estourmel,592,5911,59,31,32
59214,Estrées,593,5901,59,31,32
59215,Estreux,596,5929,59,31,32
59216,Eswars,592,5909,59,31,32
59217,Eth,591,5905,59,31,32
59218,Étroeungt,591,5907,59,31,32
59219,Estrun,592,5909,59,31,32
59220,Faches-Thumesnil,595,5918,59,31,32
59221,Famars,596,5906,59,31,32
59222,Faumont,593,5931,59,31,32
59223,Le Favril,591,5907,59,31,32
59224,Féchain,593,5901,59,31,32
59225,Feignies,591,5905,59,31,32
59226,Felleries,591,5919,59,31,32
59227,Fenain,593,5935,59,31,32
59228,Férin,593,5901,59,31,32
59229,Féron,591,5919,59,31,32
59230,Ferrière-la-Grande,591,5930,59,31,32
59231,Ferrière-la-Petite,591,5919,59,31,32
59232,La Flamengrie,591,5905,59,31,32
59233,Flaumont-Waudrechies,591,5919,59,31,32
59234,Flers-en-Escrebieux,593,5915,59,31,32
59236,Flesquières,592,5910,59,31,32
59237,Flêtre,594,5908,59,31,32
59238,Flines-lès-Mortagne,596,5934,59,31,32
59239,Flines-lez-Raches,593,5931,59,31,32
59240,Floursies,591,5907,59,31,32
59241,Floyon,591,5907,59,31,32
59242,Fontaine-au-Bois,591,5907,59,31,32
59243,Fontaine-au-Pire,592,5910,59,31,32
59244,Fontaine-Notre-Dame,592,5909,59,31,32
59246,Forest-en-Cambrésis,591,5907,59,31,32
59247,Forest-sur-Marque,595,5940,59,31,32
59249,Fourmies,591,5919,59,31,32
59250,Fournes-en-Weppes,595,5902,59,31,32
59251,Frasnoy,591,5905,59,31,32
59252,Frelinghien,595,5904,59,31,32
59253,Fresnes-sur-Escaut,596,5903,59,31,32
59254,Fressain,593,5901,59,31,32
59255,Fressies,592,5909,59,31,32
59256,Fretin,595,5936,59,31,32
59257,Fromelles,595,5902,59,31,32
59258,Genech,595,5936,59,31,32
59259,Ghissignies,591,5907,59,31,32
59260,Ghyvelde,594,5917,59,31,32
59261,Glageon,591,5919,59,31,32
59262,Godewaersvelde,594,5908,59,31,32
59263,Goeulzin,593,5901,59,31,32
59264,Gognies-Chaussée,591,5930,59,31,32
59265,Gommegnies,591,5905,59,31,32
59266,Gondecourt,595,5918,59,31,32
59267,Gonnelieu,592,5910,59,31,32
59268,La Gorgue,594,5921,59,31,32
59269,Gouzeaucourt,592,5910,59,31,32
59270,Grand-Fayt,591,5907,59,31,32
59271,Grande-Synthe,594,5920,59,31,32
59272,Grand-Fort-Philippe,594,5920,59,31,32
59273,Gravelines,594,5920,59,31,32
59274,La Groise,592,5910,59,31,32
59275,Gruson,595,5936,59,31,32
59276,Guesnain,593,5901,59,31,32
59277,Gussignies,591,5905,59,31,32
59278,Hallennes-lez-Haubourdin,595,5928,59,31,32
59279,Halluin,595,5937,59,31,32
59280,Hamel,593,5901,59,31,32
59281,Hantay,595,5902,59,31,32
59282,Hardifort,594,5941,59,31,32
59283,Hargnies,591,5905,59,31,32
59284,Hasnon,596,5934,59,31,32
59285,Haspres,596,5906,59,31,32
59286,Haubourdin,595,5918,59,31,32
59287,Haucourt-en-Cambrésis,592,5910,59,31,32
59288,Haulchin,596,5906,59,31,32
59289,Haussy,592,5911,59,31,32
59290,Haut-Lieu,591,5907,59,31,32
59291,Hautmont,591,5907,59,31,32
59292,Haveluy,596,5906,59,31,32
59293,Haverskerque,594,5921,59,31,32
59294,Haynecourt,592,5909,59,31,32
59295,Hazebrouck,594,5921,59,31,32
59296,Hecq,591,5907,59,31,32
59297,Hélesmes,596,5934,59,31,32
59299,Hem,595,5913,59,31,32
59300,Hem-Lenglet,592,5909,59,31,32
59301,Hergnies,596,5929,59,31,32
59302,Hérin,596,5906,59,31,32
59303,Herlies,595,5902,59,31,32
59304,Herrin,595,5918,59,31,32
59305,Herzeele,594,5941,59,31,32
59306,Hestrud,591,5919,59,31,32
59307,Holque,594,5941,59,31,32
59308,Hondeghem,594,5908,59,31,32
59309,Hondschoote,594,5941,59,31,32
59310,Hon-Hergies,591,5905,59,31,32
59311,Honnechy,592,5910,59,31,32
59312,Honnecourt-sur-Escaut,592,5910,59,31,32
59313,Hordain,596,5914,59,31,32
59314,Hornaing,593,5935,59,31,32
59315,Houdain-lez-Bavay,591,5905,59,31,32
59316,Houplin-Ancoisne,595,5918,59,31,32
59317,Houplines,595,5904,59,31,32
59318,Houtkerque,594,5941,59,31,32
59319,Hoymille,594,5941,59,31,32
59320,Illies,595,5902,59,31,32
59321,Inchy,592,5910,59,31,32
59322,Iwuy,592,5911,59,31,32
59323,Jenlain,591,5905,59,31,32
59324,Jeumont,591,5930,59,31,32
59325,Jolimetz,591,5907,59,31,32
59326,Killem,594,5941,59,31,32
59327,Lallaing,593,5935,59,31,32
59328,Lambersart,595,5922,59,31,32
59329,Lambres-lez-Douai,593,5915,59,31,32
59330,Landas,593,5931,59,31,32
59331,Landrecies,591,5907,59,31,32
59332,Lannoy,595,5913,59,31,32
59333,Larouillies,591,5907,59,31,32
59334,Lauwin-Planque,593,5915,59,31,32
59335,Lecelles,596,5934,59,31,32
59336,Lécluse,593,5901,59,31,32
59337,Lederzeele,594,5941,59,31,32
59338,Ledringhem,594,5941,59,31,32
59339,Leers,595,5933,59,31,32
59340,Leffrinckoucke,594,5917,59,31,32
59341,Lesdain,592,5910,59,31,32
59342,Lez-Fontaine,591,5919,59,31,32
59343,Lesquin,595,5936,59,31,32
59344,Leval,591,5905,59,31,32
59345,Lewarde,593,5901,59,31,32
59346,Lezennes,595,5926,59,31,32
59347,Liessies,591,5919,59,31,32
59348,Lieu-Saint-Amand,596,5914,59,31,32
59349,Ligny-en-Cambrésis,592,5910,59,31,32
59350,Lille,595,5997,59,31,32
59351,Limont-Fontaine,591,5907,59,31,32
59352,Linselles,595,5922,59,31,32
59353,Locquignol,591,5907,59,31,32
59354,Loffre,593,5901,59,31,32
59356,Lompret,595,5922,59,31,32
59357,La Longueville,591,5905,59,31,32
59358,Looberghe,594,5920,59,31,32
59359,Loon-Plage,594,5920,59,31,32
59360,Loos,595,5928,59,31,32
59361,Lourches,596,5914,59,31,32
59363,Louvignies-Quesnoy,591,5907,59,31,32
59364,Louvil,595,5936,59,31,32
59365,Louvroil,591,5930,59,31,32
59366,Lynde,594,5921,59,31,32
59367,Lys-lez-Lannoy,595,5913,59,31,32
59368,La Madeleine,595,5923,59,31,32
59369,Maing,596,5906,59,31,32
59370,Mairieux,591,5930,59,31,32
59371,Le Maisnil,595,5902,59,31,32
59372,Malincourt,592,5910,59,31,32
59374,Marbaix,591,5907,59,31,32
59375,Marchiennes,593,5935,59,31,32
59377,Marcoing,592,5910,59,31,32
59378,Marcq-en-Baroeul,595,5924,59,31,32
59379,Marcq-en-Ostrevent,593,5901,59,31,32
59381,Maresches,591,5907,59,31,32
59382,Maretz,592,5910,59,31,32
59383,Marly,596,5929,59,31,32
59384,Maroilles,591,5907,59,31,32
59385,Marpent,591,5930,59,31,32
59386,Marquette-lez-Lille,595,5923,59,31,32
59387,Marquette-en-Ostrevant,596,5914,59,31,32
59388,Marquillies,595,5902,59,31,32
59389,Masnières,592,5910,59,31,32
59390,Masny,593,5901,59,31,32
59391,Mastaing,596,5914,59,31,32
59392,Maubeuge,591,5930,59,31,32
59393,Maulde,596,5934,59,31,32
59394,Maurois,592,5910,59,31,32
59395,Mazinghien,592,5910,59,31,32
59396,Mecquignies,591,5905,59,31,32
59397,Merckeghem,594,5941,59,31,32
59398,Mérignies,595,5936,59,31,32
59399,Merris,594,5908,59,31,32
59400,Merville,594,5921,59,31,32
59401,Méteren,594,5908,59,31,32
59402,Millam,594,5941,59,31,32
59403,Millonfosse,596,5934,59,31,32
59404,Les Moëres,594,5917,59,31,32
59405,Moeuvres,592,5909,59,31,32
59406,Monceau-Saint-Waast,591,5905,59,31,32
59407,Monchaux-sur-Écaillon,596,5906,59,31,32
59408,Moncheaux,595,5936,59,31,32
59409,Monchecourt,593,5901,59,31,32
59410,Mons-en-Baroeul,595,5925,59,31,32
59411,Mons-en-Pévèle,595,5936,59,31,32
59412,Montay,592,5910,59,31,32
59413,Montigny-en-Cambrésis,592,5910,59,31,32
59414,Montigny-en-Ostrevent,593,5901,59,31,32
59415,Montrécourt,592,5911,59,31,32
59416,Morbecque,594,5921,59,31,32
59418,Mortagne-du-Nord,596,5934,59,31,32
59419,Mouchin,595,5936,59,31,32
59420,Moustier-en-Fagne,591,5919,59,31,32
59421,Mouvaux,595,5924,59,31,32
59422,Naves,592,5911,59,31,32
59423,Neuf-Berquin,594,5921,59,31,32
59424,Neuf-Mesnil,591,5905,59,31,32
59425,Neuville-en-Avesnois,591,5907,59,31,32
59426,Neuville-en-Ferrain,595,5937,59,31,32
59427,La Neuville,595,5936,59,31,32
59428,Neuville-Saint-Rémy,592,5909,59,31,32
59429,Neuville-sur-Escaut,596,5914,59,31,32
59430,Neuvilly,592,5910,59,31,32
59431,Nieppe,594,5908,59,31,32
59432,Niergnies,592,5910,59,31,32
59433,Nieurlet,594,5941,59,31,32
59434,Nivelle,596,5934,59,31,32
59435,Nomain,593,5931,59,31,32
59436,Noordpeene,594,5941,59,31,32
59437,Noyelles-lès-Seclin,595,5918,59,31,32
59438,Noyelles-sur-Escaut,592,5910,59,31,32
59439,Noyelles-sur-Sambre,591,5905,59,31,32
59440,Noyelles-sur-Selle,596,5914,59,31,32
59441,Obies,591,5905,59,31,32
59442,Obrechies,591,5919,59,31,32
59443,Ochtezeele,594,5941,59,31,32
59444,Odomez,596,5929,59,31,32
59445,Ohain,591,5919,59,31,32
59446,Oisy,596,5906,59,31,32
59447,Onnaing,596,5903,59,31,32
59448,Oost-Cappel,594,5941,59,31,32
59449,Orchies,593,5931,59,31,32
59450,Ors,592,5910,59,31,32
59451,Orsinval,591,5907,59,31,32
59452,Ostricourt,595,5902,59,31,32
59453,Oudezeele,594,5941,59,31,32
59454,Oxelaëre,594,5908,59,31,32
59455,Paillencourt,592,5909,59,31,32
59456,Pecquencourt,593,5935,59,31,32
59457,Pérenchies,595,5904,59,31,32
59458,Péronne-en-Mélantois,595,5936,59,31,32
59459,Petite-Forêt,596,5906,59,31,32
59461,Petit-Fayt,591,5907,59,31,32
59462,Phalempin,595,5902,59,31,32
59463,Pitgam,594,5920,59,31,32
59464,Poix-du-Nord,591,5907,59,31,32
59465,Pommereuil,592,5910,59,31,32
59466,Pont-à-Marcq,595,5936,59,31,32
59467,Pont-sur-Sambre,591,5905,59,31,32
59468,Potelle,591,5907,59,31,32
59469,Pradelles,594,5908,59,31,32
59470,Prémesques,595,5904,59,31,32
